second,Volt
+32.2000E-06,+62.5000000E-03
+32.4000E-06,+765.6250000E-03
+32.6000E-06,+968.7500000E-03
+32.8000E-06,+1.1406250000E+00
+33.0000E-06,+1.2187500000E+00
+33.2000E-06,+1.1718750000E+00
+33.4000E-06,+1.1250000000E+00
+33.6000E-06,+1.1406250000E+00
+33.8000E-06,+1.1718750000E+00
+34.0000E-06,+1.2031250000E+00
+34.2000E-06,+1.1718750000E+00
+34.4000E-06,+1.1406250000E+00
+34.6000E-06,+1.1406250000E+00
+34.8000E-06,+1.1406250000E+00
+35.0000E-06,+1.1250000000E+00
+35.2000E-06,+1.1562500000E+00
+35.4000E-06,+1.1562500000E+00
+35.6000E-06,+1.2031250000E+00
+35.8000E-06,+1.2187500000E+00
+36.0000E-06,+1.1875000000E+00
+36.2000E-06,+1.2031250000E+00
+36.4000E-06,+1.1875000000E+00
+36.6000E-06,+1.1875000000E+00
+36.8000E-06,+1.1875000000E+00
+37.0000E-06,+1.1875000000E+00
+37.2000E-06,+1.2031250000E+00
+37.4000E-06,+1.2031250000E+00
+37.6000E-06,+1.2031250000E+00
+37.8000E-06,+1.2031250000E+00
+38.0000E-06,+1.1875000000E+00
+38.2000E-06,+1.1562500000E+00
+38.4000E-06,+1.1250000000E+00
+38.6000E-06,+1.1250000000E+00
+38.8000E-06,+1.1250000000E+00
+39.0000E-06,+1.1406250000E+00
+39.2000E-06,+1.1406250000E+00
+39.4000E-06,+1.1250000000E+00
+39.6000E-06,+1.1093750000E+00
+39.8000E-06,+1.1093750000E+00
+40.0000E-06,+1.1250000000E+00
+40.2000E-06,+1.0312500000E+00
+40.4000E-06,+140.6250000E-03
+40.6000E-06,-78.1250000E-03
+40.8000E-06,-296.8750000E-03
+41.0000E-06,-421.8750000E-03
+41.2000E-06,-437.5000000E-03
+41.4000E-06,-421.8750000E-03
+41.6000E-06,-421.8750000E-03
+41.8000E-06,-421.8750000E-03
+42.0000E-06,-437.5000000E-03
+42.2000E-06,-437.5000000E-03
+42.4000E-06,-406.2500000E-03
+42.6000E-06,-359.3750000E-03
+42.8000E-06,-359.3750000E-03
+43.0000E-06,-359.3750000E-03
+43.2000E-06,-343.7500000E-03
+43.4000E-06,-359.3750000E-03
+43.6000E-06,-390.6250000E-03
+43.8000E-06,-390.6250000E-03
+44.0000E-06,-390.6250000E-03
+44.2000E-06,-390.6250000E-03
+44.4000E-06,-390.6250000E-03
+44.6000E-06,-359.3750000E-03
+44.8000E-06,-359.3750000E-03
+45.0000E-06,-359.3750000E-03
+45.2000E-06,-359.3750000E-03
+45.4000E-06,-390.6250000E-03
+45.6000E-06,-406.2500000E-03
+45.8000E-06,-406.2500000E-03
+46.0000E-06,-390.6250000E-03
+46.2000E-06,-375.0000000E-03
+46.4000E-06,-390.6250000E-03
+46.6000E-06,-390.6250000E-03
+46.8000E-06,-390.6250000E-03
+47.0000E-06,-390.6250000E-03
+47.2000E-06,-390.6250000E-03
+47.4000E-06,-390.6250000E-03
+47.6000E-06,-406.2500000E-03
+47.8000E-06,-390.6250000E-03
+48.0000E-06,-421.8750000E-03
+48.2000E-06,-390.6250000E-03
+48.4000E-06,-375.0000000E-03
+48.6000E-06,-359.3750000E-03
+48.8000E-06,-359.3750000E-03
+49.0000E-06,-359.3750000E-03
+49.2000E-06,-359.3750000E-03
+49.4000E-06,-375.0000000E-03
+49.6000E-06,-375.0000000E-03
+49.8000E-06,-390.6250000E-03
+50.0000E-06,-359.3750000E-03
+50.2000E-06,-359.3750000E-03
+50.4000E-06,-359.3750000E-03
+50.6000E-06,-359.3750000E-03
+50.8000E-06,-375.0000000E-03
+51.0000E-06,-375.0000000E-03
+51.2000E-06,-375.0000000E-03
+51.4000E-06,-375.0000000E-03
+51.6000E-06,-390.6250000E-03
+51.8000E-06,-390.6250000E-03
+52.0000E-06,-390.6250000E-03
+52.2000E-06,-375.0000000E-03
+52.4000E-06,-390.6250000E-03
+52.6000E-06,-375.0000000E-03
+52.8000E-06,-375.0000000E-03
+53.0000E-06,-375.0000000E-03
+53.2000E-06,-375.0000000E-03
+53.4000E-06,-375.0000000E-03
+53.6000E-06,-375.0000000E-03
+53.8000E-06,-375.0000000E-03
+54.0000E-06,-375.0000000E-03
+54.2000E-06,-359.3750000E-03
+54.4000E-06,-359.3750000E-03
+54.6000E-06,-359.3750000E-03
+54.8000E-06,-359.3750000E-03
+55.0000E-06,-359.3750000E-03
+55.2000E-06,-359.3750000E-03
+55.4000E-06,-359.3750000E-03
+55.6000E-06,-359.3750000E-03
+55.8000E-06,-359.3750000E-03
+56.0000E-06,-359.3750000E-03
+56.2000E-06,-359.3750000E-03
+56.4000E-06,-343.7500000E-03
+56.6000E-06,-343.7500000E-03
+56.8000E-06,-359.3750000E-03
+57.0000E-06,-375.0000000E-03
+57.2000E-06,-359.3750000E-03
+57.4000E-06,-359.3750000E-03
+57.6000E-06,-375.0000000E-03
+57.8000E-06,-375.0000000E-03
+58.0000E-06,-375.0000000E-03
+58.2000E-06,-375.0000000E-03
+58.4000E-06,-390.6250000E-03
+58.6000E-06,-375.0000000E-03
+58.8000E-06,-375.0000000E-03
+59.0000E-06,-390.6250000E-03
+59.2000E-06,-375.0000000E-03
+59.4000E-06,-375.0000000E-03
+59.6000E-06,-375.0000000E-03
+59.8000E-06,-390.6250000E-03
+60.0000E-06,-375.0000000E-03
+60.2000E-06,-375.0000000E-03
+60.4000E-06,-31.2500000E-03
+60.6000E-06,+781.2500000E-03
+60.8000E-06,+984.3750000E-03
+61.0000E-06,+1.1562500000E+00
+61.2000E-06,+1.2500000000E+00
+61.4000E-06,+1.2343750000E+00
+61.6000E-06,+1.2187500000E+00
+61.8000E-06,+1.2187500000E+00
+62.0000E-06,+1.2343750000E+00
+62.2000E-06,+1.2812500000E+00
+62.4000E-06,+1.2500000000E+00
+62.6000E-06,+1.2187500000E+00
+62.8000E-06,+1.2031250000E+00
+63.0000E-06,+1.1718750000E+00
+63.2000E-06,+1.1718750000E+00
+63.4000E-06,+1.1875000000E+00
+63.6000E-06,+1.2187500000E+00
+63.8000E-06,+1.2187500000E+00
+64.0000E-06,+1.2187500000E+00
+64.2000E-06,+1.2187500000E+00
+64.4000E-06,+1.1875000000E+00
+64.6000E-06,+1.1718750000E+00
+64.8000E-06,+1.1562500000E+00
+65.0000E-06,+1.1406250000E+00
+65.2000E-06,+1.1406250000E+00
+65.4000E-06,+1.1718750000E+00
+65.6000E-06,+1.1875000000E+00
+65.8000E-06,+1.1875000000E+00
+66.0000E-06,+1.1875000000E+00
+66.2000E-06,+1.1875000000E+00
+66.4000E-06,+1.1562500000E+00
+66.6000E-06,+1.1562500000E+00
+66.8000E-06,+1.1562500000E+00
+67.0000E-06,+1.1562500000E+00
+67.2000E-06,+1.1718750000E+00
+67.4000E-06,+1.1875000000E+00
+67.6000E-06,+1.2031250000E+00
+67.8000E-06,+1.1875000000E+00
+68.0000E-06,+1.1875000000E+00
+68.2000E-06,+1.1875000000E+00
+68.4000E-06,+1.1562500000E+00
+68.6000E-06,+234.3750000E-03
+68.8000E-06,-15.6250000E-03
+69.0000E-06,-250.0000000E-03
+69.2000E-06,-390.6250000E-03
+69.4000E-06,-421.8750000E-03
+69.6000E-06,-390.6250000E-03
+69.8000E-06,-390.6250000E-03
+70.0000E-06,-421.8750000E-03
+70.2000E-06,-437.5000000E-03
+70.4000E-06,-421.8750000E-03
+70.6000E-06,-421.8750000E-03
+70.8000E-06,-390.6250000E-03
+71.0000E-06,-390.6250000E-03
+71.2000E-06,-359.3750000E-03
+71.4000E-06,-359.3750000E-03
+71.6000E-06,-375.0000000E-03
+71.8000E-06,-390.6250000E-03
+72.0000E-06,-406.2500000E-03
+72.2000E-06,-421.8750000E-03
+72.4000E-06,-437.5000000E-03
+72.6000E-06,+890.6250000E-03
+72.8000E-06,+859.3750000E-03
+73.0000E-06,+1.0625000000E+00
+73.2000E-06,+1.2187500000E+00
+73.4000E-06,+1.2343750000E+00
+73.6000E-06,+1.1875000000E+00
+73.8000E-06,+1.1718750000E+00
+74.0000E-06,+1.1875000000E+00
+74.2000E-06,+1.2187500000E+00
+74.4000E-06,+1.2031250000E+00
+74.6000E-06,+1.2031250000E+00
+74.8000E-06,+1.1875000000E+00
+75.0000E-06,+1.1562500000E+00
+75.2000E-06,+1.1718750000E+00
+75.4000E-06,+1.1562500000E+00
+75.6000E-06,+1.1562500000E+00
+75.8000E-06,+1.1718750000E+00
+76.0000E-06,+1.1718750000E+00
+76.2000E-06,+1.1875000000E+00
+76.4000E-06,+1.1718750000E+00
+76.6000E-06,+1.1562500000E+00
+76.8000E-06,+1.1562500000E+00
+77.0000E-06,+1.1562500000E+00
+77.2000E-06,+1.1562500000E+00
+77.4000E-06,+1.1562500000E+00
+77.6000E-06,+1.1718750000E+00
+77.8000E-06,+1.1562500000E+00
+78.0000E-06,+1.1718750000E+00
+78.2000E-06,+1.1718750000E+00
+78.4000E-06,+1.1562500000E+00
+78.6000E-06,+1.1406250000E+00
+78.8000E-06,+1.0312500000E+00
+79.0000E-06,+1.1406250000E+00
+79.2000E-06,+1.1250000000E+00
+79.4000E-06,+1.1093750000E+00
+79.6000E-06,+1.1250000000E+00
+79.8000E-06,+1.1250000000E+00
+80.0000E-06,+1.1093750000E+00
+80.2000E-06,+1.1250000000E+00
+80.4000E-06,+1.1093750000E+00
+80.6000E-06,+625.0000000E-03
+80.8000E-06,+31.2500000E-03
+81.0000E-06,-187.5000000E-03
+81.2000E-06,-390.6250000E-03
+81.4000E-06,-437.5000000E-03
+81.6000E-06,-437.5000000E-03
+81.8000E-06,-421.8750000E-03
+82.0000E-06,-437.5000000E-03
+82.2000E-06,-453.1250000E-03
+82.4000E-06,-453.1250000E-03
+82.6000E-06,-437.5000000E-03
+82.8000E-06,-406.2500000E-03
+83.0000E-06,-390.6250000E-03
+83.2000E-06,-375.0000000E-03
+83.4000E-06,-375.0000000E-03
+83.6000E-06,-375.0000000E-03
+83.8000E-06,-390.6250000E-03
+84.0000E-06,-390.6250000E-03
+84.2000E-06,-390.6250000E-03
+84.4000E-06,-390.6250000E-03
+84.6000E-06,-390.6250000E-03
+84.8000E-06,-359.3750000E-03
+85.0000E-06,-343.7500000E-03
+85.2000E-06,-359.3750000E-03
+85.4000E-06,-359.3750000E-03
+85.6000E-06,-359.3750000E-03
+85.8000E-06,-390.6250000E-03
+86.0000E-06,-390.6250000E-03
+86.2000E-06,-390.6250000E-03
+86.4000E-06,-390.6250000E-03
+86.6000E-06,-343.7500000E-03
+86.8000E-06,-390.6250000E-03
+87.0000E-06,-359.3750000E-03
+87.2000E-06,-375.0000000E-03
+87.4000E-06,-390.6250000E-03
+87.6000E-06,-406.2500000E-03
+87.8000E-06,-390.6250000E-03
+88.0000E-06,-390.6250000E-03
+88.2000E-06,-406.2500000E-03
+88.4000E-06,-406.2500000E-03
+88.6000E-06,-375.0000000E-03
+88.8000E-06,-375.0000000E-03
+89.0000E-06,-375.0000000E-03
+89.2000E-06,-375.0000000E-03
+89.4000E-06,-375.0000000E-03
+89.6000E-06,-390.6250000E-03
+89.8000E-06,-390.6250000E-03
+90.0000E-06,-390.6250000E-03
+90.2000E-06,-390.6250000E-03
+90.4000E-06,-375.0000000E-03
+90.6000E-06,-375.0000000E-03
+90.8000E-06,-375.0000000E-03
+91.0000E-06,-375.0000000E-03
+91.2000E-06,-375.0000000E-03
+91.4000E-06,-375.0000000E-03
+91.6000E-06,-375.0000000E-03
+91.8000E-06,-375.0000000E-03
+92.0000E-06,-375.0000000E-03
+92.2000E-06,-375.0000000E-03
+92.4000E-06,-375.0000000E-03
+92.6000E-06,-359.3750000E-03
+92.8000E-06,-375.0000000E-03
+93.0000E-06,-375.0000000E-03
+93.2000E-06,-375.0000000E-03
+93.4000E-06,-390.6250000E-03
+93.6000E-06,-390.6250000E-03
+93.8000E-06,-375.0000000E-03
+94.0000E-06,-375.0000000E-03
+94.2000E-06,-359.3750000E-03
+94.4000E-06,-359.3750000E-03
+94.6000E-06,-343.7500000E-03
+94.8000E-06,-359.3750000E-03
+95.0000E-06,-359.3750000E-03
+95.2000E-06,-359.3750000E-03
+95.4000E-06,-359.3750000E-03
+95.6000E-06,-359.3750000E-03
+95.8000E-06,-359.3750000E-03
+96.0000E-06,-359.3750000E-03
+96.2000E-06,-359.3750000E-03
+96.4000E-06,-343.7500000E-03
+96.6000E-06,-359.3750000E-03
+96.8000E-06,+921.8750000E-03
+97.0000E-06,+921.8750000E-03
+97.2000E-06,+1.1093750000E+00
+97.4000E-06,+1.2500000000E+00
+97.6000E-06,+1.2500000000E+00
+97.8000E-06,+1.2187500000E+00
+98.0000E-06,+1.2031250000E+00
+98.2000E-06,+1.2500000000E+00
+98.4000E-06,+1.2343750000E+00
+98.6000E-06,+1.2500000000E+00
+98.8000E-06,+1.2187500000E+00
+99.0000E-06,+1.1718750000E+00
+99.2000E-06,+1.1562500000E+00
+99.4000E-06,+1.1250000000E+00
+99.6000E-06,+1.1562500000E+00
+99.8000E-06,+1.1718750000E+00
+100.0000E-06,+1.1875000000E+00
+100.2000E-06,+1.2187500000E+00
+100.4000E-06,+1.2187500000E+00
+100.6000E-06,+1.2187500000E+00
+100.8000E-06,+1.2031250000E+00
+101.0000E-06,+1.1562500000E+00
+101.2000E-06,+1.1718750000E+00
+101.4000E-06,+1.1718750000E+00
+101.6000E-06,+1.2031250000E+00
+101.8000E-06,+1.2187500000E+00
+102.0000E-06,+1.2187500000E+00
+102.2000E-06,+1.2187500000E+00
+102.4000E-06,+1.2343750000E+00
+102.6000E-06,+1.2187500000E+00
+102.8000E-06,+1.2031250000E+00
+103.0000E-06,+1.1875000000E+00
+103.2000E-06,+1.1875000000E+00
+103.4000E-06,+1.1875000000E+00
+103.6000E-06,+1.2187500000E+00
+103.8000E-06,+1.2031250000E+00
+104.0000E-06,+1.1875000000E+00
+104.2000E-06,+1.1875000000E+00
+104.4000E-06,+1.1718750000E+00
+104.6000E-06,+1.1562500000E+00
+104.8000E-06,+593.7500000E-03
+105.0000E-06,+46.8750000E-03
+105.2000E-06,-187.5000000E-03
+105.4000E-06,-359.3750000E-03
+105.6000E-06,-421.8750000E-03
+105.8000E-06,-390.6250000E-03
+106.0000E-06,-406.2500000E-03
+106.2000E-06,-406.2500000E-03
+106.4000E-06,-406.2500000E-03
+106.6000E-06,-453.1250000E-03
+106.8000E-06,-437.5000000E-03
+107.0000E-06,-406.2500000E-03
+107.2000E-06,-390.6250000E-03
+107.4000E-06,-359.3750000E-03
+107.6000E-06,-343.7500000E-03
+107.8000E-06,-359.3750000E-03
+108.0000E-06,-375.0000000E-03
+108.2000E-06,-390.6250000E-03
+108.4000E-06,-406.2500000E-03
+108.6000E-06,-375.0000000E-03
+108.8000E-06,-390.6250000E-03
+109.0000E-06,-375.0000000E-03
+109.2000E-06,-343.7500000E-03
+109.4000E-06,-359.3750000E-03
+109.6000E-06,-343.7500000E-03
+109.8000E-06,-359.3750000E-03
+110.0000E-06,-390.6250000E-03
+110.2000E-06,-406.2500000E-03
+110.4000E-06,-406.2500000E-03
+110.6000E-06,-390.6250000E-03
+110.8000E-06,-390.6250000E-03
+111.0000E-06,-375.0000000E-03
+111.2000E-06,-375.0000000E-03
+111.4000E-06,-390.6250000E-03
+111.6000E-06,-390.6250000E-03
+111.8000E-06,-406.2500000E-03
+112.0000E-06,-421.8750000E-03
+112.2000E-06,-437.5000000E-03
+112.4000E-06,-421.8750000E-03
+112.6000E-06,-406.2500000E-03
+112.8000E-06,-390.6250000E-03
+113.0000E-06,-375.0000000E-03
+113.2000E-06,-375.0000000E-03
+113.4000E-06,-375.0000000E-03
+113.6000E-06,-390.6250000E-03
+113.8000E-06,-390.6250000E-03
+114.0000E-06,-375.0000000E-03
+114.2000E-06,-390.6250000E-03
+114.4000E-06,-375.0000000E-03
+114.6000E-06,-359.3750000E-03
+114.8000E-06,-343.7500000E-03
+115.0000E-06,-343.7500000E-03
+115.2000E-06,-359.3750000E-03
+115.4000E-06,-359.3750000E-03
+115.6000E-06,-359.3750000E-03
+115.8000E-06,-359.3750000E-03
+116.0000E-06,-359.3750000E-03
+116.2000E-06,-375.0000000E-03
+116.4000E-06,-359.3750000E-03
+116.6000E-06,-359.3750000E-03
+116.8000E-06,-359.3750000E-03
+117.0000E-06,-375.0000000E-03
+117.2000E-06,-375.0000000E-03
+117.4000E-06,-390.6250000E-03
+117.6000E-06,-390.6250000E-03
+117.8000E-06,-375.0000000E-03
+118.0000E-06,-375.0000000E-03
+118.2000E-06,-390.6250000E-03
+118.4000E-06,-390.6250000E-03
+118.6000E-06,-390.6250000E-03
+118.8000E-06,-390.6250000E-03
+119.0000E-06,-375.0000000E-03
+119.2000E-06,-375.0000000E-03
+119.4000E-06,-390.6250000E-03
+119.6000E-06,-375.0000000E-03
+119.8000E-06,-390.6250000E-03
+120.0000E-06,-375.0000000E-03
+120.2000E-06,-359.3750000E-03
+120.4000E-06,-343.7500000E-03
+120.6000E-06,-359.3750000E-03
+120.8000E-06,-343.7500000E-03
+121.0000E-06,-343.7500000E-03
+121.2000E-06,-343.7500000E-03
+121.4000E-06,-328.1250000E-03
+121.6000E-06,-343.7500000E-03
+121.8000E-06,-343.7500000E-03
+122.0000E-06,-328.1250000E-03
+122.2000E-06,-343.7500000E-03
+122.4000E-06,-359.3750000E-03
+122.6000E-06,-359.3750000E-03
+122.8000E-06,-375.0000000E-03
+123.0000E-06,-359.3750000E-03
+123.2000E-06,-375.0000000E-03
+123.4000E-06,-390.6250000E-03
+123.6000E-06,-390.6250000E-03
+123.8000E-06,-406.2500000E-03
+124.0000E-06,-406.2500000E-03
+124.2000E-06,-406.2500000E-03
+124.4000E-06,-390.6250000E-03
+124.6000E-06,-406.2500000E-03
+124.8000E-06,-421.8750000E-03
+125.0000E-06,+875.0000000E-03
+125.2000E-06,+812.5000000E-03
+125.4000E-06,+1.0312500000E+00
+125.6000E-06,+1.1875000000E+00
+125.8000E-06,+1.2343750000E+00
+126.0000E-06,+1.1875000000E+00
+126.2000E-06,+1.2031250000E+00
+126.4000E-06,+1.2343750000E+00
+126.6000E-06,+1.2812500000E+00
+126.8000E-06,+1.2968750000E+00
+127.0000E-06,+1.2812500000E+00
+127.2000E-06,+1.2500000000E+00
+127.4000E-06,+1.2500000000E+00
+127.6000E-06,+1.2500000000E+00
+127.8000E-06,+1.2343750000E+00
+128.0000E-06,+1.2656250000E+00
+128.2000E-06,+1.2812500000E+00
+128.4000E-06,+1.2812500000E+00
+128.6000E-06,+1.2656250000E+00
+128.8000E-06,+1.2343750000E+00
+129.0000E-06,+562.5000000E-03
+129.2000E-06,+46.8750000E-03
+129.4000E-06,-187.5000000E-03
+129.6000E-06,-390.6250000E-03
+129.8000E-06,-437.5000000E-03
+130.0000E-06,-421.8750000E-03
+130.2000E-06,-406.2500000E-03
+130.4000E-06,-421.8750000E-03
+130.6000E-06,-453.1250000E-03
+130.8000E-06,-484.3750000E-03
+131.0000E-06,-484.3750000E-03
+131.2000E-06,-468.7500000E-03
+131.4000E-06,-421.8750000E-03
+131.6000E-06,-406.2500000E-03
+131.8000E-06,-390.6250000E-03
+132.0000E-06,-390.6250000E-03
+132.2000E-06,-375.0000000E-03
+132.4000E-06,-375.0000000E-03
+132.6000E-06,-390.6250000E-03
+132.8000E-06,-359.3750000E-03
+133.0000E-06,+671.8750000E-03
+133.2000E-06,+890.6250000E-03
+133.4000E-06,+1.1875000000E+00
+133.6000E-06,+1.3750000000E+00
+133.8000E-06,+1.4531250000E+00
+134.0000E-06,+1.3906250000E+00
+134.2000E-06,+1.3750000000E+00
+134.4000E-06,+1.3750000000E+00
+134.6000E-06,+1.3906250000E+00
+134.8000E-06,+1.3593750000E+00
+135.0000E-06,+1.3125000000E+00
+135.2000E-06,+1.2500000000E+00
+135.4000E-06,+1.1875000000E+00
+135.6000E-06,+1.0937500000E+00
+135.8000E-06,+1.0312500000E+00
+136.0000E-06,+968.7500000E-03
+136.2000E-06,+921.8750000E-03
+136.4000E-06,+796.8750000E-03
+136.6000E-06,+734.3750000E-03
+136.8000E-06,+625.0000000E-03
+137.0000E-06,+281.2500000E-03
+137.2000E-06,-312.5000000E-03
+137.4000E-06,-531.2500000E-03
+137.6000E-06,-734.3750000E-03
+137.8000E-06,-734.3750000E-03
+138.0000E-06,-734.3750000E-03
+138.2000E-06,-734.3750000E-03
+138.4000E-06,-734.3750000E-03
+138.6000E-06,-734.3750000E-03
+138.8000E-06,-734.3750000E-03
+139.0000E-06,-734.3750000E-03
+139.2000E-06,-734.3750000E-03
+139.4000E-06,-734.3750000E-03
+139.6000E-06,-734.3750000E-03
+139.8000E-06,-734.3750000E-03
+140.0000E-06,-734.3750000E-03
+140.2000E-06,-718.7500000E-03
+140.4000E-06,-703.1250000E-03
+140.6000E-06,-671.8750000E-03
+140.8000E-06,-609.3750000E-03
+141.0000E-06,-421.8750000E-03
+141.2000E-06,+546.8750000E-03
+141.4000E-06,+828.1250000E-03
+141.6000E-06,+1.0625000000E+00
+141.8000E-06,+1.2031250000E+00
+142.0000E-06,+1.2500000000E+00
+142.2000E-06,+1.2343750000E+00
+142.4000E-06,+1.2812500000E+00
+142.6000E-06,+1.3593750000E+00
+142.8000E-06,+1.3906250000E+00
+143.0000E-06,+1.3750000000E+00
+143.2000E-06,+1.3437500000E+00
+143.4000E-06,+1.3125000000E+00
+143.6000E-06,+1.2968750000E+00
+143.8000E-06,+1.2656250000E+00
+144.0000E-06,+1.2343750000E+00
+144.2000E-06,+1.2187500000E+00
+144.4000E-06,+1.2031250000E+00
+144.6000E-06,+1.1875000000E+00
+144.8000E-06,+1.1562500000E+00
+145.0000E-06,+1.1093750000E+00
+145.2000E-06,+1.0781250000E+00
+145.4000E-06,+1.0312500000E+00
+145.6000E-06,+1.0312500000E+00
+145.8000E-06,+1.0156250000E+00
+146.0000E-06,+1.0156250000E+00
+146.2000E-06,+1.0000000000E+00
+146.4000E-06,+1.0000000000E+00
+146.6000E-06,+1.0156250000E+00
+146.8000E-06,+1.0156250000E+00
+147.0000E-06,+1.0312500000E+00
+147.2000E-06,+1.0312500000E+00
+147.4000E-06,+1.0156250000E+00
+147.6000E-06,+1.0625000000E+00
+147.8000E-06,+1.0781250000E+00
+148.0000E-06,+1.1250000000E+00
+148.2000E-06,+1.1406250000E+00
+148.4000E-06,+1.1562500000E+00
+148.6000E-06,+1.1718750000E+00
+148.8000E-06,+1.1718750000E+00
+149.0000E-06,+1.1875000000E+00
+149.2000E-06,+312.5000000E-03
+149.4000E-06,-15.6250000E-03
+149.6000E-06,-234.3750000E-03
+149.8000E-06,-390.6250000E-03
+150.0000E-06,-421.8750000E-03
+150.2000E-06,-406.2500000E-03
+150.4000E-06,-390.6250000E-03
+150.6000E-06,-421.8750000E-03
+150.8000E-06,-453.1250000E-03
+151.0000E-06,-453.1250000E-03
+151.2000E-06,-453.1250000E-03
+151.4000E-06,-421.8750000E-03
+151.6000E-06,-406.2500000E-03
+151.8000E-06,-390.6250000E-03
+152.0000E-06,-390.6250000E-03
+152.2000E-06,-421.8750000E-03
+152.4000E-06,-453.1250000E-03
+152.6000E-06,-453.1250000E-03
+152.8000E-06,-453.1250000E-03
+153.0000E-06,-453.1250000E-03
+153.2000E-06,-421.8750000E-03
+153.4000E-06,-406.2500000E-03
+153.6000E-06,-390.6250000E-03
+153.8000E-06,-375.0000000E-03
+154.0000E-06,-375.0000000E-03
+154.2000E-06,-406.2500000E-03
+154.4000E-06,-406.2500000E-03
+154.6000E-06,-406.2500000E-03
+154.8000E-06,-406.2500000E-03
+155.0000E-06,-359.3750000E-03
+155.2000E-06,-359.3750000E-03
+155.4000E-06,-359.3750000E-03
+155.6000E-06,-343.7500000E-03
+155.8000E-06,-343.7500000E-03
+156.0000E-06,-359.3750000E-03
+156.2000E-06,-359.3750000E-03
+156.4000E-06,-375.0000000E-03
+156.6000E-06,-359.3750000E-03
+156.8000E-06,-375.0000000E-03
+157.0000E-06,-359.3750000E-03
+157.2000E-06,+781.2500000E-03
+157.4000E-06,+796.8750000E-03
+157.6000E-06,+1.0156250000E+00
+157.8000E-06,+1.1562500000E+00
+158.0000E-06,+1.2031250000E+00
+158.2000E-06,+1.1250000000E+00
+158.4000E-06,+1.1250000000E+00
+158.6000E-06,+1.1562500000E+00
+158.8000E-06,+1.1562500000E+00
+159.0000E-06,+1.1875000000E+00
+159.2000E-06,+1.1562500000E+00
+159.4000E-06,+1.1406250000E+00
+159.6000E-06,+1.0937500000E+00
+159.8000E-06,+1.0937500000E+00
+160.0000E-06,+1.1093750000E+00
+160.2000E-06,+1.1718750000E+00
+160.4000E-06,+1.1718750000E+00
+160.6000E-06,+1.1875000000E+00
+160.8000E-06,+1.2031250000E+00
+161.0000E-06,+1.2187500000E+00
+161.2000E-06,+796.8750000E-03
+161.4000E-06,+93.7500000E-03
+161.6000E-06,-140.6250000E-03
+161.8000E-06,-343.7500000E-03
+162.0000E-06,-421.8750000E-03
