second,Volt
+235.0000E-06,+640.6250000E-03
+235.2000E-06,+656.2500000E-03
+235.4000E-06,+656.2500000E-03
+235.6000E-06,+656.2500000E-03
+235.8000E-06,+656.2500000E-03
+236.0000E-06,+1.2187500000E+00
+236.2000E-06,+1.5468750000E+00
+236.4000E-06,+1.8125000000E+00
+236.6000E-06,+2.1250000000E+00
+236.8000E-06,+2.2031250000E+00
+237.0000E-06,+2.0781250000E+00
+237.2000E-06,+2.0625000000E+00
+237.4000E-06,+2.0937500000E+00
+237.6000E-06,+2.1406250000E+00
+237.8000E-06,+2.1562500000E+00
+238.0000E-06,+2.1093750000E+00
+238.2000E-06,+2.0781250000E+00
+238.4000E-06,+2.0312500000E+00
+238.6000E-06,+2.0156250000E+00
+238.8000E-06,+2.0156250000E+00
+239.0000E-06,+2.0468750000E+00
+239.2000E-06,+2.0781250000E+00
+239.4000E-06,+2.0937500000E+00
+239.6000E-06,+2.0937500000E+00
+239.8000E-06,+2.0937500000E+00
+240.0000E-06,+1.9375000000E+00
+240.2000E-06,+1.0625000000E+00
+240.4000E-06,+843.7500000E-03
+240.6000E-06,+484.3750000E-03
+240.8000E-06,+453.1250000E-03
+241.0000E-06,+531.2500000E-03
+241.2000E-06,+609.3750000E-03
+241.4000E-06,+593.7500000E-03
+241.6000E-06,+531.2500000E-03
+241.8000E-06,+515.6250000E-03
+242.0000E-06,+531.2500000E-03
+242.2000E-06,+578.1250000E-03
+242.4000E-06,+609.3750000E-03
+242.6000E-06,+640.6250000E-03
+242.8000E-06,+656.2500000E-03
+243.0000E-06,+640.6250000E-03
+243.2000E-06,+609.3750000E-03
+243.4000E-06,+593.7500000E-03
+243.6000E-06,+578.1250000E-03
+243.8000E-06,+578.1250000E-03
+244.0000E-06,+578.1250000E-03
+244.2000E-06,+609.3750000E-03
+244.4000E-06,+640.6250000E-03
+244.6000E-06,+656.2500000E-03
+244.8000E-06,+656.2500000E-03
+245.0000E-06,+625.0000000E-03
+245.2000E-06,+593.7500000E-03
+245.4000E-06,+593.7500000E-03
+245.6000E-06,+609.3750000E-03
+245.8000E-06,+609.3750000E-03
+246.0000E-06,+640.6250000E-03
+246.2000E-06,+625.0000000E-03
+246.4000E-06,+656.2500000E-03
+246.6000E-06,+671.8750000E-03
+246.8000E-06,+671.8750000E-03
+247.0000E-06,+640.6250000E-03
+247.2000E-06,+625.0000000E-03
+247.4000E-06,+609.3750000E-03
+247.6000E-06,+625.0000000E-03
+247.8000E-06,+625.0000000E-03
+248.0000E-06,+656.2500000E-03
+248.2000E-06,+656.2500000E-03
+248.4000E-06,+640.6250000E-03
+248.6000E-06,+671.8750000E-03
+248.8000E-06,+656.2500000E-03
+249.0000E-06,+640.6250000E-03
+249.2000E-06,+625.0000000E-03
+249.4000E-06,+625.0000000E-03
+249.6000E-06,+640.6250000E-03
+249.8000E-06,+640.6250000E-03
+250.0000E-06,+656.2500000E-03
+250.2000E-06,+656.2500000E-03
+250.4000E-06,+640.6250000E-03
+250.6000E-06,+640.6250000E-03
+250.8000E-06,+625.0000000E-03
+251.0000E-06,+625.0000000E-03
+251.2000E-06,+625.0000000E-03
+251.4000E-06,+625.0000000E-03
+251.6000E-06,+625.0000000E-03
+251.8000E-06,+656.2500000E-03
+252.0000E-06,+671.8750000E-03
+252.2000E-06,+656.2500000E-03
+252.4000E-06,+625.0000000E-03
+252.6000E-06,+640.6250000E-03
+252.8000E-06,+640.6250000E-03
+253.0000E-06,+640.6250000E-03
+253.2000E-06,+625.0000000E-03
+253.4000E-06,+640.6250000E-03
+253.6000E-06,+625.0000000E-03
+253.8000E-06,+640.6250000E-03
+254.0000E-06,+656.2500000E-03
+254.2000E-06,+656.2500000E-03
+254.4000E-06,+640.6250000E-03
+254.6000E-06,+640.6250000E-03
+254.8000E-06,+656.2500000E-03
+255.0000E-06,+640.6250000E-03
+255.2000E-06,+609.3750000E-03
+255.4000E-06,+640.6250000E-03
+255.6000E-06,+640.6250000E-03
+255.8000E-06,+656.2500000E-03
+256.0000E-06,+656.2500000E-03
+256.2000E-06,+640.6250000E-03
+256.4000E-06,+625.0000000E-03
+256.6000E-06,+625.0000000E-03
+256.8000E-06,+625.0000000E-03
+257.0000E-06,+625.0000000E-03
+257.2000E-06,+640.6250000E-03
+257.4000E-06,+625.0000000E-03
+257.6000E-06,+625.0000000E-03
+257.8000E-06,+625.0000000E-03
+258.0000E-06,+625.0000000E-03
+258.2000E-06,+625.0000000E-03
+258.4000E-06,+625.0000000E-03
+258.6000E-06,+625.0000000E-03
+258.8000E-06,+625.0000000E-03
+259.0000E-06,+640.6250000E-03
+259.2000E-06,+656.2500000E-03
+259.4000E-06,+640.6250000E-03
+259.6000E-06,+640.6250000E-03
+259.8000E-06,+640.6250000E-03
+260.0000E-06,+1.1718750000E+00
+260.2000E-06,+1.5312500000E+00
+260.4000E-06,+1.7812500000E+00
+260.6000E-06,+2.1093750000E+00
+260.8000E-06,+2.1562500000E+00
+261.0000E-06,+2.0937500000E+00
+261.2000E-06,+2.0625000000E+00
+261.4000E-06,+2.0625000000E+00
+261.6000E-06,+2.1406250000E+00
+261.8000E-06,+2.1406250000E+00
+262.0000E-06,+2.1250000000E+00
+262.2000E-06,+2.0625000000E+00
+262.4000E-06,+2.0312500000E+00
+262.6000E-06,+1.9843750000E+00
+262.8000E-06,+2.0000000000E+00
+263.0000E-06,+2.0468750000E+00
+263.2000E-06,+2.0781250000E+00
+263.4000E-06,+2.0937500000E+00
+263.6000E-06,+2.0781250000E+00
+263.8000E-06,+2.0625000000E+00
+264.0000E-06,+1.9062500000E+00
+264.2000E-06,+1.0625000000E+00
+264.4000E-06,+828.1250000E-03
+264.6000E-06,+468.7500000E-03
+264.8000E-06,+421.8750000E-03
+265.0000E-06,+546.8750000E-03
+265.2000E-06,+609.3750000E-03
+265.4000E-06,+578.1250000E-03
+265.6000E-06,+531.2500000E-03
+265.8000E-06,+484.3750000E-03
+266.0000E-06,+531.2500000E-03
+266.2000E-06,+578.1250000E-03
+266.4000E-06,+609.3750000E-03
+266.6000E-06,+656.2500000E-03
+266.8000E-06,+625.0000000E-03
+267.0000E-06,+640.6250000E-03
+267.2000E-06,+609.3750000E-03
+267.4000E-06,+578.1250000E-03
+267.6000E-06,+578.1250000E-03
+267.8000E-06,+578.1250000E-03
+268.0000E-06,+593.7500000E-03
+268.2000E-06,+625.0000000E-03
+268.4000E-06,+656.2500000E-03
+268.6000E-06,+656.2500000E-03
+268.8000E-06,+656.2500000E-03
+269.0000E-06,+625.0000000E-03
+269.2000E-06,+625.0000000E-03
+269.4000E-06,+593.7500000E-03
+269.6000E-06,+609.3750000E-03
+269.8000E-06,+625.0000000E-03
+270.0000E-06,+609.3750000E-03
+270.2000E-06,+625.0000000E-03
+270.4000E-06,+640.6250000E-03
+270.6000E-06,+671.8750000E-03
+270.8000E-06,+656.2500000E-03
+271.0000E-06,+671.8750000E-03
+271.2000E-06,+609.3750000E-03
+271.4000E-06,+609.3750000E-03
+271.6000E-06,+625.0000000E-03
+271.8000E-06,+625.0000000E-03
+272.0000E-06,+640.6250000E-03
+272.2000E-06,+656.2500000E-03
+272.4000E-06,+671.8750000E-03
+272.6000E-06,+656.2500000E-03
+272.8000E-06,+625.0000000E-03
+273.0000E-06,+640.6250000E-03
+273.2000E-06,+625.0000000E-03
+273.4000E-06,+625.0000000E-03
+273.6000E-06,+656.2500000E-03
+273.8000E-06,+625.0000000E-03
+274.0000E-06,+640.6250000E-03
+274.2000E-06,+656.2500000E-03
+274.4000E-06,+656.2500000E-03
+274.6000E-06,+640.6250000E-03
+274.8000E-06,+640.6250000E-03
+275.0000E-06,+625.0000000E-03
+275.2000E-06,+609.3750000E-03
+275.4000E-06,+625.0000000E-03
+275.6000E-06,+640.6250000E-03
+275.8000E-06,+640.6250000E-03
+276.0000E-06,+656.2500000E-03
+276.2000E-06,+625.0000000E-03
+276.4000E-06,+656.2500000E-03
+276.6000E-06,+609.3750000E-03
+276.8000E-06,+640.6250000E-03
+277.0000E-06,+625.0000000E-03
+277.2000E-06,+625.0000000E-03
+277.4000E-06,+625.0000000E-03
+277.6000E-06,+640.6250000E-03
+277.8000E-06,+656.2500000E-03
+278.0000E-06,+640.6250000E-03
+278.2000E-06,+625.0000000E-03
+278.4000E-06,+656.2500000E-03
+278.6000E-06,+640.6250000E-03
+278.8000E-06,+625.0000000E-03
+279.0000E-06,+625.0000000E-03
+279.2000E-06,+640.6250000E-03
+279.4000E-06,+625.0000000E-03
+279.6000E-06,+640.6250000E-03
+279.8000E-06,+656.2500000E-03
+280.0000E-06,+656.2500000E-03
+280.2000E-06,+640.6250000E-03
+280.4000E-06,+625.0000000E-03
+280.6000E-06,+640.6250000E-03
+280.8000E-06,+640.6250000E-03
+281.0000E-06,+625.0000000E-03
+281.2000E-06,+625.0000000E-03
+281.4000E-06,+625.0000000E-03
+281.6000E-06,+640.6250000E-03
+281.8000E-06,+640.6250000E-03
+282.0000E-06,+625.0000000E-03
+282.2000E-06,+656.2500000E-03
+282.4000E-06,+656.2500000E-03
+282.6000E-06,+625.0000000E-03
+282.8000E-06,+640.6250000E-03
+283.0000E-06,+640.6250000E-03
+283.2000E-06,+625.0000000E-03
+283.4000E-06,+625.0000000E-03
+283.6000E-06,+625.0000000E-03
+283.8000E-06,+625.0000000E-03
+284.0000E-06,+1.1250000000E+00
+284.2000E-06,+1.5156250000E+00
+284.4000E-06,+1.7656250000E+00
+284.6000E-06,+2.0625000000E+00
+284.8000E-06,+2.1406250000E+00
+285.0000E-06,+2.0468750000E+00
+285.2000E-06,+2.0312500000E+00
+285.4000E-06,+2.0625000000E+00
+285.6000E-06,+2.1250000000E+00
+285.8000E-06,+2.1250000000E+00
+286.0000E-06,+2.0937500000E+00
+286.2000E-06,+2.0312500000E+00
+286.4000E-06,+1.9843750000E+00
+286.6000E-06,+1.9843750000E+00
+286.8000E-06,+1.9843750000E+00
+287.0000E-06,+2.0312500000E+00
+287.2000E-06,+2.0625000000E+00
+287.4000E-06,+2.0625000000E+00
+287.6000E-06,+2.0781250000E+00
+287.8000E-06,+2.0625000000E+00
+288.0000E-06,+1.9375000000E+00
+288.2000E-06,+1.0468750000E+00
+288.4000E-06,+828.1250000E-03
+288.6000E-06,+484.3750000E-03
+288.8000E-06,+406.2500000E-03
+289.0000E-06,+531.2500000E-03
+289.2000E-06,+593.7500000E-03
+289.4000E-06,+562.5000000E-03
+289.6000E-06,+515.6250000E-03
+289.8000E-06,+484.3750000E-03
