second,Volt
+120.8000E-06,+593.7500000E-03
+121.0000E-06,+578.1250000E-03
+121.2000E-06,+578.1250000E-03
+121.4000E-06,+562.5000000E-03
+121.6000E-06,+562.5000000E-03
+121.8000E-06,+562.5000000E-03
+122.0000E-06,+578.1250000E-03
+122.2000E-06,+578.1250000E-03
+122.4000E-06,+593.7500000E-03
+122.6000E-06,+593.7500000E-03
+122.8000E-06,+593.7500000E-03
+123.0000E-06,+593.7500000E-03
+123.2000E-06,+593.7500000E-03
+123.4000E-06,+593.7500000E-03
+123.6000E-06,+593.7500000E-03
+123.8000E-06,+593.7500000E-03
+124.0000E-06,+625.0000000E-03
+124.2000E-06,+609.3750000E-03
+124.4000E-06,+609.3750000E-03
+124.6000E-06,+625.0000000E-03
+124.8000E-06,+625.0000000E-03
+125.0000E-06,+593.7500000E-03
+125.2000E-06,+593.7500000E-03
+125.4000E-06,+593.7500000E-03
+125.6000E-06,+578.1250000E-03
+125.8000E-06,+609.3750000E-03
+126.0000E-06,+578.1250000E-03
+126.2000E-06,+578.1250000E-03
+126.4000E-06,+593.7500000E-03
+126.6000E-06,+578.1250000E-03
+126.8000E-06,+578.1250000E-03
+127.0000E-06,+578.1250000E-03
+127.2000E-06,+578.1250000E-03
+127.4000E-06,+562.5000000E-03
+127.6000E-06,+578.1250000E-03
+127.8000E-06,+578.1250000E-03
+128.0000E-06,+1.1875000000E+00
+128.2000E-06,+1.7031250000E+00
+128.4000E-06,+1.8906250000E+00
+128.6000E-06,+2.1093750000E+00
+128.8000E-06,+2.1406250000E+00
+129.0000E-06,+2.0937500000E+00
+129.2000E-06,+2.0781250000E+00
+129.4000E-06,+2.1093750000E+00
+129.6000E-06,+2.1406250000E+00
+129.8000E-06,+2.1562500000E+00
+130.0000E-06,+2.1406250000E+00
+130.2000E-06,+2.1093750000E+00
+130.4000E-06,+2.0781250000E+00
+130.6000E-06,+2.0468750000E+00
+130.8000E-06,+2.0781250000E+00
+131.0000E-06,+2.0625000000E+00
+131.2000E-06,+2.0937500000E+00
+131.4000E-06,+2.1093750000E+00
+131.6000E-06,+2.1093750000E+00
+131.8000E-06,+2.0937500000E+00
+132.0000E-06,+1.8906250000E+00
+132.2000E-06,+890.6250000E-03
+132.4000E-06,+703.1250000E-03
+132.6000E-06,+453.1250000E-03
+132.8000E-06,+406.2500000E-03
+133.0000E-06,+484.3750000E-03
+133.2000E-06,+531.2500000E-03
+133.4000E-06,+500.0000000E-03
+133.6000E-06,+484.3750000E-03
+133.8000E-06,+468.7500000E-03
+134.0000E-06,+484.3750000E-03
+134.2000E-06,+515.6250000E-03
+134.4000E-06,+562.5000000E-03
+134.6000E-06,+562.5000000E-03
+134.8000E-06,+562.5000000E-03
+135.0000E-06,+562.5000000E-03
+135.2000E-06,+562.5000000E-03
+135.4000E-06,+546.8750000E-03
+135.6000E-06,+531.2500000E-03
+135.8000E-06,+546.8750000E-03
+136.0000E-06,+546.8750000E-03
+136.2000E-06,+578.1250000E-03
+136.4000E-06,+578.1250000E-03
+136.6000E-06,+578.1250000E-03
+136.8000E-06,+593.7500000E-03
+137.0000E-06,+593.7500000E-03
+137.2000E-06,+578.1250000E-03
+137.4000E-06,+562.5000000E-03
+137.6000E-06,+562.5000000E-03
+137.8000E-06,+578.1250000E-03
+138.0000E-06,+578.1250000E-03
+138.2000E-06,+578.1250000E-03
+138.4000E-06,+578.1250000E-03
+138.6000E-06,+609.3750000E-03
+138.8000E-06,+593.7500000E-03
+139.0000E-06,+578.1250000E-03
+139.2000E-06,+578.1250000E-03
+139.4000E-06,+562.5000000E-03
+139.6000E-06,+562.5000000E-03
+139.8000E-06,+578.1250000E-03
+140.0000E-06,+1.2031250000E+00
+140.2000E-06,+1.6875000000E+00
+140.4000E-06,+1.8750000000E+00
+140.6000E-06,+2.1093750000E+00
+140.8000E-06,+2.1250000000E+00
+141.0000E-06,+2.0781250000E+00
+141.2000E-06,+2.0468750000E+00
+141.4000E-06,+2.0781250000E+00
+141.6000E-06,+2.1093750000E+00
+141.8000E-06,+2.1250000000E+00
+142.0000E-06,+2.1250000000E+00
+142.2000E-06,+2.0937500000E+00
+142.4000E-06,+2.0468750000E+00
+142.6000E-06,+2.0312500000E+00
+142.8000E-06,+2.0312500000E+00
+143.0000E-06,+2.0468750000E+00
+143.2000E-06,+2.0625000000E+00
+143.4000E-06,+2.0937500000E+00
+143.6000E-06,+2.0937500000E+00
+143.8000E-06,+2.0781250000E+00
+144.0000E-06,+2.0625000000E+00
+144.2000E-06,+2.0312500000E+00
+144.4000E-06,+2.0156250000E+00
+144.6000E-06,+2.0156250000E+00
+144.8000E-06,+2.0156250000E+00
+145.0000E-06,+2.0156250000E+00
+145.2000E-06,+2.0468750000E+00
+145.4000E-06,+2.0468750000E+00
+145.6000E-06,+2.0312500000E+00
+145.8000E-06,+2.0156250000E+00
+146.0000E-06,+2.0000000000E+00
+146.2000E-06,+1.9843750000E+00
+146.4000E-06,+1.9843750000E+00
+146.6000E-06,+1.9843750000E+00
+146.8000E-06,+2.0000000000E+00
+147.0000E-06,+2.0156250000E+00
+147.2000E-06,+2.0156250000E+00
+147.4000E-06,+2.0000000000E+00
+147.6000E-06,+2.0000000000E+00
+147.8000E-06,+1.9843750000E+00
+148.0000E-06,+1.9687500000E+00
+148.2000E-06,+1.9687500000E+00
+148.4000E-06,+1.9843750000E+00
+148.6000E-06,+1.9843750000E+00
+148.8000E-06,+2.0000000000E+00
+149.0000E-06,+2.0000000000E+00
+149.2000E-06,+1.9843750000E+00
+149.4000E-06,+1.9843750000E+00
+149.6000E-06,+1.9687500000E+00
+149.8000E-06,+1.9687500000E+00
+150.0000E-06,+1.9531250000E+00
+150.2000E-06,+1.9531250000E+00
+150.4000E-06,+1.9531250000E+00
+150.6000E-06,+1.9687500000E+00
+150.8000E-06,+1.9687500000E+00
+151.0000E-06,+1.9531250000E+00
+151.2000E-06,+1.9531250000E+00
+151.4000E-06,+1.9531250000E+00
+151.6000E-06,+1.9375000000E+00
+151.8000E-06,+1.9375000000E+00
+152.0000E-06,+1.9375000000E+00
+152.2000E-06,+1.9531250000E+00
+152.4000E-06,+1.9531250000E+00
+152.6000E-06,+1.9531250000E+00
+152.8000E-06,+1.9531250000E+00
+153.0000E-06,+1.9375000000E+00
+153.2000E-06,+1.9375000000E+00
+153.4000E-06,+1.9218750000E+00
+153.6000E-06,+1.8906250000E+00
+153.8000E-06,+1.9062500000E+00
+154.0000E-06,+1.9062500000E+00
+154.2000E-06,+1.9375000000E+00
+154.4000E-06,+1.9062500000E+00
+154.6000E-06,+1.9062500000E+00
+154.8000E-06,+1.9375000000E+00
+155.0000E-06,+1.9062500000E+00
+155.2000E-06,+1.8750000000E+00
+155.4000E-06,+1.8750000000E+00
+155.6000E-06,+1.8750000000E+00
+155.8000E-06,+1.8750000000E+00
+156.0000E-06,+1.8750000000E+00
+156.2000E-06,+1.8906250000E+00
+156.4000E-06,+1.8750000000E+00
+156.6000E-06,+1.8593750000E+00
+156.8000E-06,+1.8593750000E+00
+157.0000E-06,+1.8593750000E+00
+157.2000E-06,+1.8593750000E+00
+157.4000E-06,+1.8750000000E+00
+157.6000E-06,+1.8593750000E+00
+157.8000E-06,+1.8593750000E+00
+158.0000E-06,+1.8593750000E+00
+158.2000E-06,+1.8437500000E+00
+158.4000E-06,+1.8750000000E+00
+158.6000E-06,+1.8593750000E+00
+158.8000E-06,+1.8437500000E+00
+159.0000E-06,+1.8437500000E+00
+159.2000E-06,+1.8437500000E+00
+159.4000E-06,+1.8437500000E+00
+159.6000E-06,+1.8281250000E+00
+159.8000E-06,+1.8281250000E+00
+160.0000E-06,+1.6718750000E+00
+160.2000E-06,+625.0000000E-03
+160.4000E-06,+500.0000000E-03
+160.6000E-06,+265.6250000E-03
+160.8000E-06,+234.3750000E-03
+161.0000E-06,+312.5000000E-03
+161.2000E-06,+359.3750000E-03
+161.4000E-06,+359.3750000E-03
+161.6000E-06,+343.7500000E-03
+161.8000E-06,+343.7500000E-03
+162.0000E-06,+390.6250000E-03
+162.2000E-06,+437.5000000E-03
+162.4000E-06,+484.3750000E-03
+162.6000E-06,+500.0000000E-03
+162.8000E-06,+515.6250000E-03
+163.0000E-06,+515.6250000E-03
+163.2000E-06,+484.3750000E-03
+163.4000E-06,+484.3750000E-03
+163.6000E-06,+500.0000000E-03
+163.8000E-06,+515.6250000E-03
+164.0000E-06,+1.1562500000E+00
+164.2000E-06,+1.5312500000E+00
+164.4000E-06,+1.7812500000E+00
+164.6000E-06,+2.0156250000E+00
+164.8000E-06,+1.9687500000E+00
+165.0000E-06,+1.9531250000E+00
+165.2000E-06,+1.9218750000E+00
+165.4000E-06,+1.9218750000E+00
+165.6000E-06,+1.9687500000E+00
+165.8000E-06,+1.9687500000E+00
+166.0000E-06,+1.9687500000E+00
+166.2000E-06,+1.9531250000E+00
+166.4000E-06,+1.9218750000E+00
+166.6000E-06,+1.8750000000E+00
+166.8000E-06,+1.9062500000E+00
+167.0000E-06,+1.9218750000E+00
+167.2000E-06,+1.8906250000E+00
+167.4000E-06,+1.9062500000E+00
+167.6000E-06,+1.9062500000E+00
+167.8000E-06,+1.9218750000E+00
+168.0000E-06,+1.8906250000E+00
+168.2000E-06,+1.8750000000E+00
+168.4000E-06,+1.8750000000E+00
+168.6000E-06,+1.8593750000E+00
+168.8000E-06,+1.8593750000E+00
+169.0000E-06,+1.8750000000E+00
+169.2000E-06,+1.8750000000E+00
+169.4000E-06,+1.8906250000E+00
+169.6000E-06,+1.8906250000E+00
+169.8000E-06,+1.8906250000E+00
+170.0000E-06,+1.8750000000E+00
+170.2000E-06,+1.8593750000E+00
+170.4000E-06,+1.8593750000E+00
+170.6000E-06,+1.8437500000E+00
+170.8000E-06,+1.8593750000E+00
+171.0000E-06,+1.8906250000E+00
+171.2000E-06,+1.8750000000E+00
+171.4000E-06,+1.8906250000E+00
+171.6000E-06,+1.8593750000E+00
+171.8000E-06,+1.8593750000E+00
+172.0000E-06,+1.8593750000E+00
+172.2000E-06,+1.8281250000E+00
+172.4000E-06,+1.8281250000E+00
+172.6000E-06,+1.8281250000E+00
+172.8000E-06,+1.8281250000E+00
+173.0000E-06,+1.8437500000E+00
+173.2000E-06,+1.8281250000E+00
+173.4000E-06,+1.8281250000E+00
+173.6000E-06,+1.8281250000E+00
+173.8000E-06,+1.8125000000E+00
+174.0000E-06,+1.8125000000E+00
+174.2000E-06,+1.7968750000E+00
+174.4000E-06,+1.7968750000E+00
+174.6000E-06,+1.7812500000E+00
+174.8000E-06,+1.7968750000E+00
+175.0000E-06,+1.7968750000E+00
+175.2000E-06,+1.7968750000E+00
+175.4000E-06,+1.7968750000E+00
+175.6000E-06,+1.7968750000E+00
+175.8000E-06,+1.7968750000E+00
+176.0000E-06,+1.7812500000E+00
+176.2000E-06,+1.7968750000E+00
+176.4000E-06,+1.7968750000E+00
+176.6000E-06,+1.7968750000E+00
+176.8000E-06,+1.7968750000E+00
+177.0000E-06,+1.7968750000E+00
+177.2000E-06,+1.7968750000E+00
+177.4000E-06,+1.7968750000E+00
+177.6000E-06,+1.7812500000E+00
+177.8000E-06,+1.7812500000E+00
+178.0000E-06,+1.7812500000E+00
+178.2000E-06,+1.7812500000E+00
+178.4000E-06,+1.7656250000E+00
+178.6000E-06,+1.7656250000E+00
+178.8000E-06,+1.7656250000E+00
+179.0000E-06,+1.7656250000E+00
+179.2000E-06,+1.7656250000E+00
+179.4000E-06,+1.7500000000E+00
+179.6000E-06,+1.7500000000E+00
+179.8000E-06,+1.7343750000E+00
+180.0000E-06,+1.7343750000E+00
+180.2000E-06,+1.7343750000E+00
+180.4000E-06,+1.7343750000E+00
+180.6000E-06,+1.7343750000E+00
+180.8000E-06,+1.7187500000E+00
+181.0000E-06,+1.7187500000E+00
+181.2000E-06,+1.7187500000E+00
+181.4000E-06,+1.7343750000E+00
+181.6000E-06,+1.7031250000E+00
+181.8000E-06,+1.7187500000E+00
+182.0000E-06,+1.7187500000E+00
+182.2000E-06,+1.7031250000E+00
+182.4000E-06,+1.7343750000E+00
+182.6000E-06,+1.7187500000E+00
+182.8000E-06,+1.7187500000E+00
+183.0000E-06,+1.7031250000E+00
+183.2000E-06,+1.7187500000E+00
+183.4000E-06,+1.7187500000E+00
+183.6000E-06,+1.7187500000E+00
+183.8000E-06,+1.7187500000E+00
+184.0000E-06,+1.5468750000E+00
+184.2000E-06,+546.8750000E-03
+184.4000E-06,+406.2500000E-03
+184.6000E-06,+187.5000000E-03
+184.8000E-06,+156.2500000E-03
+185.0000E-06,+234.3750000E-03
+185.2000E-06,+296.8750000E-03
+185.4000E-06,+296.8750000E-03
+185.6000E-06,+281.2500000E-03
+185.8000E-06,+296.8750000E-03
+186.0000E-06,+328.1250000E-03
+186.2000E-06,+375.0000000E-03
+186.4000E-06,+453.1250000E-03
+186.6000E-06,+453.1250000E-03
+186.8000E-06,+468.7500000E-03
+187.0000E-06,+453.1250000E-03
+187.2000E-06,+437.5000000E-03
+187.4000E-06,+421.8750000E-03
+187.6000E-06,+421.8750000E-03
+187.8000E-06,+453.1250000E-03
+188.0000E-06,+1.0312500000E+00
+188.2000E-06,+1.4531250000E+00
+188.4000E-06,+1.6562500000E+00
+188.6000E-06,+1.9218750000E+00
+188.8000E-06,+1.8750000000E+00
+189.0000E-06,+1.8593750000E+00
+189.2000E-06,+1.8281250000E+00
+189.4000E-06,+1.8281250000E+00
+189.6000E-06,+1.8750000000E+00
+189.8000E-06,+1.8750000000E+00
+190.0000E-06,+1.8750000000E+00
+190.2000E-06,+1.8593750000E+00
+190.4000E-06,+1.8281250000E+00
+190.6000E-06,+1.8281250000E+00
+190.8000E-06,+1.8125000000E+00
+191.0000E-06,+1.8281250000E+00
+191.2000E-06,+1.8125000000E+00
+191.4000E-06,+1.8125000000E+00
+191.6000E-06,+1.8125000000E+00
+191.8000E-06,+1.8281250000E+00
+192.0000E-06,+1.8125000000E+00
+192.2000E-06,+1.7812500000E+00
+192.4000E-06,+1.7812500000E+00
+192.6000E-06,+1.7656250000E+00
+192.8000E-06,+1.7500000000E+00
+193.0000E-06,+1.7500000000E+00
+193.2000E-06,+1.7656250000E+00
+193.4000E-06,+1.7656250000E+00
+193.6000E-06,+1.7656250000E+00
+193.8000E-06,+1.7812500000E+00
+194.0000E-06,+1.7500000000E+00
+194.2000E-06,+1.7656250000E+00
+194.4000E-06,+1.7500000000E+00
+194.6000E-06,+1.7500000000E+00
+194.8000E-06,+1.7656250000E+00
+195.0000E-06,+1.7656250000E+00
+195.2000E-06,+1.7656250000E+00
+195.4000E-06,+1.7812500000E+00
+195.6000E-06,+1.7812500000E+00
+195.8000E-06,+1.7656250000E+00
+196.0000E-06,+1.7812500000E+00
+196.2000E-06,+1.7656250000E+00
+196.4000E-06,+1.7656250000E+00
+196.6000E-06,+1.7656250000E+00
+196.8000E-06,+1.7500000000E+00
+197.0000E-06,+1.7656250000E+00
+197.2000E-06,+1.7500000000E+00
+197.4000E-06,+1.7500000000E+00
+197.6000E-06,+1.7343750000E+00
+197.8000E-06,+1.7343750000E+00
+198.0000E-06,+1.7187500000E+00
+198.2000E-06,+1.7031250000E+00
+198.4000E-06,+1.7031250000E+00
+198.6000E-06,+1.7031250000E+00
+198.8000E-06,+1.6718750000E+00
+199.0000E-06,+1.6875000000E+00
+199.2000E-06,+1.6875000000E+00
+199.4000E-06,+1.6562500000E+00
+199.6000E-06,+1.6718750000E+00
+199.8000E-06,+1.6562500000E+00
+200.0000E-06,+1.6562500000E+00
+200.2000E-06,+1.6562500000E+00
+200.4000E-06,+1.6562500000E+00
+200.6000E-06,+1.6718750000E+00
+200.8000E-06,+1.6875000000E+00
+201.0000E-06,+1.7031250000E+00
+201.2000E-06,+1.6875000000E+00
+201.4000E-06,+1.7031250000E+00
+201.6000E-06,+1.7187500000E+00
+201.8000E-06,+1.7031250000E+00
+202.0000E-06,+1.7187500000E+00
+202.2000E-06,+1.7187500000E+00
+202.4000E-06,+1.7187500000E+00
+202.6000E-06,+1.7031250000E+00
+202.8000E-06,+1.7031250000E+00
+203.0000E-06,+1.7031250000E+00
+203.2000E-06,+1.6875000000E+00
+203.4000E-06,+1.6718750000E+00
+203.6000E-06,+1.6718750000E+00
+203.8000E-06,+1.6718750000E+00
+204.0000E-06,+1.6562500000E+00
+204.2000E-06,+1.6406250000E+00
+204.4000E-06,+1.6250000000E+00
+204.6000E-06,+1.6250000000E+00
+204.8000E-06,+1.5937500000E+00
+205.0000E-06,+1.5937500000E+00
+205.2000E-06,+1.5937500000E+00
+205.4000E-06,+1.5781250000E+00
+205.6000E-06,+1.5625000000E+00
+205.8000E-06,+1.5625000000E+00
+206.0000E-06,+1.5625000000E+00
+206.2000E-06,+1.5468750000E+00
+206.4000E-06,+1.5625000000E+00
+206.6000E-06,+1.5781250000E+00
+206.8000E-06,+1.5937500000E+00
+207.0000E-06,+1.5937500000E+00
+207.2000E-06,+1.6093750000E+00
+207.4000E-06,+1.6093750000E+00
+207.6000E-06,+1.6250000000E+00
+207.8000E-06,+1.6562500000E+00
+208.0000E-06,+1.5156250000E+00
+208.2000E-06,+500.0000000E-03
+208.4000E-06,+375.0000000E-03
+208.6000E-06,+156.2500000E-03
+208.8000E-06,+140.6250000E-03
+209.0000E-06,+234.3750000E-03
+209.2000E-06,+281.2500000E-03
+209.4000E-06,+296.8750000E-03
+209.6000E-06,+281.2500000E-03
+209.8000E-06,+296.8750000E-03
+210.0000E-06,+312.5000000E-03
+210.2000E-06,+375.0000000E-03
+210.4000E-06,+390.6250000E-03
+210.6000E-06,+406.2500000E-03
+210.8000E-06,+390.6250000E-03
+211.0000E-06,+359.3750000E-03
+211.2000E-06,+328.1250000E-03
+211.4000E-06,+296.8750000E-03
+211.6000E-06,+281.2500000E-03
+211.8000E-06,+281.2500000E-03
+212.0000E-06,+750.0000000E-03
+212.2000E-06,+1.1406250000E+00
+212.4000E-06,+1.2656250000E+00
+212.6000E-06,+1.4531250000E+00
+212.8000E-06,+1.3750000000E+00
+213.0000E-06,+1.3125000000E+00
+213.2000E-06,+1.2968750000E+00
+213.4000E-06,+1.2812500000E+00
+213.6000E-06,+1.3125000000E+00
+213.8000E-06,+1.3281250000E+00
+214.0000E-06,+1.3437500000E+00
+214.2000E-06,+1.3437500000E+00
+214.4000E-06,+1.3281250000E+00
+214.6000E-06,+1.3437500000E+00
+214.8000E-06,+1.3750000000E+00
+215.0000E-06,+1.4218750000E+00
+215.2000E-06,+1.4843750000E+00
+215.4000E-06,+1.5156250000E+00
+215.6000E-06,+1.5625000000E+00
+215.8000E-06,+1.6250000000E+00
+216.0000E-06,+1.6406250000E+00
+216.2000E-06,+1.6718750000E+00
+216.4000E-06,+1.6875000000E+00
+216.6000E-06,+1.7187500000E+00
+216.8000E-06,+1.7500000000E+00
+217.0000E-06,+1.7812500000E+00
+217.2000E-06,+1.8125000000E+00
+217.4000E-06,+1.8281250000E+00
+217.6000E-06,+1.8281250000E+00
+217.8000E-06,+1.8437500000E+00
+218.0000E-06,+1.8281250000E+00
+218.2000E-06,+1.8281250000E+00
+218.4000E-06,+1.8125000000E+00
+218.6000E-06,+1.7968750000E+00
+218.8000E-06,+1.7812500000E+00
+219.0000E-06,+1.7656250000E+00
+219.2000E-06,+1.7656250000E+00
+219.4000E-06,+1.7500000000E+00
+219.6000E-06,+1.7187500000E+00
+219.8000E-06,+1.7187500000E+00
+220.0000E-06,+1.7031250000E+00
+220.2000E-06,+1.6562500000E+00
+220.4000E-06,+1.6406250000E+00
+220.6000E-06,+1.6250000000E+00
+220.8000E-06,+1.6406250000E+00
+221.0000E-06,+1.6406250000E+00
+221.2000E-06,+1.6250000000E+00
+221.4000E-06,+1.6250000000E+00
+221.6000E-06,+1.6406250000E+00
+221.8000E-06,+1.6406250000E+00
+222.0000E-06,+1.6406250000E+00
+222.2000E-06,+1.6406250000E+00
+222.4000E-06,+1.6406250000E+00
+222.6000E-06,+1.6562500000E+00
+222.8000E-06,+1.6562500000E+00
+223.0000E-06,+1.6718750000E+00
+223.2000E-06,+1.6875000000E+00
+223.4000E-06,+1.6875000000E+00
+223.6000E-06,+1.6875000000E+00
+223.8000E-06,+1.6875000000E+00
+224.0000E-06,+1.6875000000E+00
+224.2000E-06,+1.7031250000E+00
+224.4000E-06,+1.7031250000E+00
+224.6000E-06,+1.6875000000E+00
+224.8000E-06,+1.6875000000E+00
+225.0000E-06,+1.6875000000E+00
+225.2000E-06,+1.6875000000E+00
+225.4000E-06,+1.6562500000E+00
+225.6000E-06,+1.6562500000E+00
+225.8000E-06,+1.6406250000E+00
+226.0000E-06,+1.6250000000E+00
+226.2000E-06,+1.6093750000E+00
+226.4000E-06,+1.6093750000E+00
+226.6000E-06,+1.6093750000E+00
+226.8000E-06,+1.6093750000E+00
+227.0000E-06,+1.5937500000E+00
+227.2000E-06,+1.5937500000E+00
+227.4000E-06,+1.5625000000E+00
+227.6000E-06,+1.5625000000E+00
+227.8000E-06,+1.5781250000E+00
+228.0000E-06,+1.5781250000E+00
+228.2000E-06,+1.5781250000E+00
+228.4000E-06,+1.5937500000E+00
+228.6000E-06,+1.5937500000E+00
+228.8000E-06,+1.5937500000E+00
+229.0000E-06,+1.5781250000E+00
+229.2000E-06,+1.5937500000E+00
+229.4000E-06,+1.5937500000E+00
+229.6000E-06,+1.5937500000E+00
+229.8000E-06,+1.6093750000E+00
+230.0000E-06,+1.6093750000E+00
+230.2000E-06,+1.6093750000E+00
+230.4000E-06,+1.6875000000E+00
+230.6000E-06,+1.5937500000E+00
+230.8000E-06,+1.5937500000E+00
+231.0000E-06,+1.5937500000E+00
+231.2000E-06,+1.5937500000E+00
+231.4000E-06,+1.5781250000E+00
+231.6000E-06,+1.5937500000E+00
+231.8000E-06,+1.5781250000E+00
+232.0000E-06,+1.4531250000E+00
+232.2000E-06,+421.8750000E-03
