second,Volt
+151.4000E-06,+853.1249762E-03
+151.6000E-06,+868.7499762E-03
+151.8000E-06,+853.1249762E-03
+152.0000E-06,+884.3749762E-03
+152.2000E-06,+899.9999762E-03
+152.4000E-06,+931.2499762E-03
+152.6000E-06,+931.2499762E-03
+152.8000E-06,+931.2499762E-03
+153.0000E-06,+915.6249762E-03
+153.2000E-06,+931.2499762E-03
+153.4000E-06,+899.9999762E-03
+153.6000E-06,+915.6249762E-03
+153.8000E-06,+931.2499762E-03
+154.0000E-06,+931.2499762E-03
+154.2000E-06,+946.8749762E-03
+154.4000E-06,+946.8749762E-03
+154.6000E-06,+946.8749762E-03
+154.8000E-06,+931.2499762E-03
+155.0000E-06,+931.2499762E-03
+155.2000E-06,+915.6249762E-03
+155.4000E-06,+915.6249762E-03
+155.6000E-06,+899.9999762E-03
+155.8000E-06,+899.9999762E-03
+156.0000E-06,+915.6249762E-03
+156.2000E-06,+915.6249762E-03
+156.4000E-06,+915.6249762E-03
+156.6000E-06,+915.6249762E-03
+156.8000E-06,+899.9999762E-03
+157.0000E-06,+899.9999762E-03
+157.2000E-06,+899.9999762E-03
+157.4000E-06,+884.3749762E-03
+157.6000E-06,+899.9999762E-03
+157.8000E-06,+899.9999762E-03
+158.0000E-06,+931.2499762E-03
+158.2000E-06,+931.2499762E-03
+158.4000E-06,+915.6249762E-03
+158.6000E-06,+915.6249762E-03
+158.8000E-06,+915.6249762E-03
+159.0000E-06,+931.2499762E-03
+159.2000E-06,+931.2499762E-03
+159.4000E-06,+931.2499762E-03
+159.6000E-06,+931.2499762E-03
+159.8000E-06,+946.8749762E-03
+160.0000E-06,+946.8749762E-03
+160.2000E-06,+962.4999762E-03
+160.4000E-06,+946.8749762E-03
+160.6000E-06,+946.8749762E-03
+160.8000E-06,+931.2499762E-03
+161.0000E-06,+931.2499762E-03
+161.2000E-06,+931.2499762E-03
+161.4000E-06,+931.2499762E-03
+161.6000E-06,+915.6249762E-03
+161.8000E-06,+915.6249762E-03
+162.0000E-06,+915.6249762E-03
+162.2000E-06,+915.6249762E-03
+162.4000E-06,+915.6249762E-03
+162.6000E-06,+915.6249762E-03
+162.8000E-06,+884.3749762E-03
+163.0000E-06,+899.9999762E-03
+163.2000E-06,+899.9999762E-03
+163.4000E-06,+884.3749762E-03
+163.6000E-06,+899.9999762E-03
+163.8000E-06,+899.9999762E-03
+164.0000E-06,+915.6249762E-03
+164.2000E-06,+915.6249762E-03
+164.4000E-06,+915.6249762E-03
+164.6000E-06,+931.2499762E-03
+164.8000E-06,+946.8749762E-03
+165.0000E-06,+853.1249762E-03
+165.2000E-06,+931.2499762E-03
+165.4000E-06,+946.8749762E-03
+165.6000E-06,+946.8749762E-03
+165.8000E-06,+931.2499762E-03
+166.0000E-06,+946.8749762E-03
+166.2000E-06,+946.8749762E-03
+166.4000E-06,+946.8749762E-03
+166.6000E-06,+946.8749762E-03
+166.8000E-06,+946.8749762E-03
+167.0000E-06,+931.2499762E-03
+167.2000E-06,+931.2499762E-03
+167.4000E-06,+915.6249762E-03
+167.6000E-06,+915.6249762E-03
+167.8000E-06,+899.9999762E-03
+168.0000E-06,+1.1656249762E+00
+168.2000E-06,+2.1656249762E+00
+168.4000E-06,+2.2749999762E+00
+168.6000E-06,+2.4468749762E+00
+168.8000E-06,+2.4781249762E+00
+169.0000E-06,+2.4312499762E+00
+169.2000E-06,+2.4312499762E+00
+169.4000E-06,+2.4312499762E+00
+169.6000E-06,+2.4624999762E+00
+169.8000E-06,+2.4781249762E+00
+170.0000E-06,+2.4624999762E+00
+170.2000E-06,+2.4312499762E+00
+170.4000E-06,+2.4156249762E+00
+170.6000E-06,+2.4312499762E+00
+170.8000E-06,+2.4312499762E+00
+171.0000E-06,+2.4468749762E+00
+171.2000E-06,+2.4781249762E+00
+171.4000E-06,+2.4937499762E+00
+171.6000E-06,+2.5093749762E+00
+171.8000E-06,+2.5093749762E+00
+172.0000E-06,+2.4781249761E+00
+172.2000E-06,+1.1656249762E+00
+172.4000E-06,+1.0406249762E+00
+172.6000E-06,+837.4999762E-03
+172.8000E-06,+774.9999762E-03
+173.0000E-06,+837.4999762E-03
+173.2000E-06,+899.9999762E-03
+173.4000E-06,+884.3749762E-03
+173.6000E-06,+821.8749762E-03
+173.8000E-06,+821.8749762E-03
+174.0000E-06,+821.8749762E-03
+174.2000E-06,+821.8749762E-03
+174.4000E-06,+868.7499762E-03
+174.6000E-06,+884.3749762E-03
+174.8000E-06,+884.3749762E-03
+175.0000E-06,+868.7499762E-03
+175.2000E-06,+853.1249762E-03
+175.4000E-06,+837.4999762E-03
+175.6000E-06,+837.4999762E-03
+175.8000E-06,+806.2499762E-03
+176.0000E-06,+837.4999762E-03
+176.2000E-06,+868.7499762E-03
+176.4000E-06,+899.9999762E-03
+176.6000E-06,+915.6249762E-03
+176.8000E-06,+915.6249762E-03
+177.0000E-06,+915.6249762E-03
+177.2000E-06,+899.9999762E-03
+177.4000E-06,+915.6249762E-03
+177.6000E-06,+899.9999762E-03
+177.8000E-06,+931.2499762E-03
+178.0000E-06,+946.8749762E-03
+178.2000E-06,+962.4999762E-03
+178.4000E-06,+978.1249762E-03
+178.6000E-06,+978.1249762E-03
+178.8000E-06,+978.1249762E-03
+179.0000E-06,+962.4999762E-03
+179.2000E-06,+946.8749762E-03
+179.4000E-06,+946.8749762E-03
+179.6000E-06,+931.2499762E-03
+179.8000E-06,+931.2499762E-03
+180.0000E-06,+931.2499762E-03
+180.2000E-06,+931.2499762E-03
+180.4000E-06,+931.2499762E-03
+180.6000E-06,+915.6249762E-03
+180.8000E-06,+884.3749762E-03
+181.0000E-06,+884.3749762E-03
+181.2000E-06,+868.7499762E-03
+181.4000E-06,+853.1249762E-03
+181.6000E-06,+868.7499762E-03
+181.8000E-06,+868.7499762E-03
+182.0000E-06,+853.1249762E-03
+182.2000E-06,+868.7499762E-03
+182.4000E-06,+868.7499762E-03
+182.6000E-06,+884.3749762E-03
+182.8000E-06,+899.9999762E-03
+183.0000E-06,+899.9999762E-03
+183.2000E-06,+915.6249762E-03
+183.4000E-06,+915.6249762E-03
+183.6000E-06,+931.2499762E-03
+183.8000E-06,+931.2499762E-03
+184.0000E-06,+978.1249762E-03
+184.2000E-06,+962.4999762E-03
+184.4000E-06,+978.1249762E-03
+184.6000E-06,+1.0093749762E+00
+184.8000E-06,+1.0093749762E+00
+185.0000E-06,+993.7499762E-03
+185.2000E-06,+993.7499762E-03
+185.4000E-06,+993.7499762E-03
+185.6000E-06,+993.7499762E-03
+185.8000E-06,+978.1249762E-03
+186.0000E-06,+962.4999762E-03
+186.2000E-06,+915.6249762E-03
+186.4000E-06,+931.2499762E-03
+186.6000E-06,+931.2499762E-03
+186.8000E-06,+884.3749762E-03
+187.0000E-06,+868.7499762E-03
+187.2000E-06,+853.1249762E-03
+187.4000E-06,+821.8749762E-03
+187.6000E-06,+821.8749762E-03
+187.8000E-06,+806.2499762E-03
+188.0000E-06,+790.6249762E-03
+188.2000E-06,+821.8749762E-03
+188.4000E-06,+790.6249762E-03
+188.6000E-06,+806.2499762E-03
+188.8000E-06,+821.8749762E-03
+189.0000E-06,+837.4999762E-03
+189.2000E-06,+853.1249762E-03
+189.4000E-06,+884.3749762E-03
+189.6000E-06,+899.9999762E-03
+189.8000E-06,+931.2499762E-03
+190.0000E-06,+962.4999762E-03
+190.2000E-06,+993.7499762E-03
+190.4000E-06,+1.0249999762E+00
+190.6000E-06,+1.0406249762E+00
+190.8000E-06,+1.0718749762E+00
+191.0000E-06,+1.0874999762E+00
+191.2000E-06,+1.0874999762E+00
+191.4000E-06,+1.1031249762E+00
+191.6000E-06,+1.1031249762E+00
+191.8000E-06,+1.0562499762E+00
+192.0000E-06,+1.3218749762E+00
+192.2000E-06,+2.3687499762E+00
+192.4000E-06,+2.4312499762E+00
+192.6000E-06,+2.5562499762E+00
+192.8000E-06,+2.5249999762E+00
+193.0000E-06,+2.4156249762E+00
+193.2000E-06,+2.2749999762E+00
+193.4000E-06,+2.1812499762E+00
+193.6000E-06,+2.0718749762E+00
+193.8000E-06,+1.9937499762E+00
+194.0000E-06,+1.8374999762E+00
+194.2000E-06,+1.7124999762E+00
+194.4000E-06,+1.5406249762E+00
+194.6000E-06,+1.4156249762E+00
+194.8000E-06,+1.3218749762E+00
+195.0000E-06,+1.2593749762E+00
+195.2000E-06,+1.1968749762E+00
+195.4000E-06,+1.1499999762E+00
+195.6000E-06,+1.1031249762E+00
+195.8000E-06,+1.0874999762E+00
+196.0000E-06,+1.0562499761E+00
+196.2000E-06,+259.3749762E-03
+196.4000E-06,+181.2499762E-03
+196.6000E-06,+118.7499762E-03
+196.8000E-06,+134.3749762E-03
+197.0000E-06,+212.4999762E-03
+197.2000E-06,+274.9999762E-03
+197.4000E-06,+353.1249762E-03
+197.6000E-06,+415.6249762E-03
+197.8000E-06,+462.4999762E-03
+198.0000E-06,+524.9999762E-03
+198.2000E-06,+603.1249762E-03
+198.4000E-06,+696.8749762E-03
+198.6000E-06,+790.6249762E-03
+198.8000E-06,+868.7499762E-03
+199.0000E-06,+931.2499762E-03
+199.2000E-06,+978.1249762E-03
+199.4000E-06,+1.0249999762E+00
+199.6000E-06,+1.0718749762E+00
+199.8000E-06,+1.0874999762E+00
+200.0000E-06,+1.1187499762E+00
+200.2000E-06,+1.1187499762E+00
+200.4000E-06,+1.1343749762E+00
+200.6000E-06,+1.1343749762E+00
+200.8000E-06,+1.1343749762E+00
+201.0000E-06,+1.1031249762E+00
+201.2000E-06,+1.0562499762E+00
+201.4000E-06,+1.0406249762E+00
+201.6000E-06,+978.1249762E-03
+201.8000E-06,+946.8749762E-03
+202.0000E-06,+931.2499762E-03
+202.2000E-06,+915.6249762E-03
+202.4000E-06,+884.3749762E-03
+202.6000E-06,+868.7499762E-03
+202.8000E-06,+837.4999762E-03
+203.0000E-06,+821.8749762E-03
+203.2000E-06,+821.8749762E-03
+203.4000E-06,+821.8749762E-03
+203.6000E-06,+806.2499762E-03
+203.8000E-06,+790.6249762E-03
+204.0000E-06,+821.8749762E-03
+204.2000E-06,+837.4999762E-03
+204.4000E-06,+853.1249762E-03
+204.6000E-06,+884.3749762E-03
+204.8000E-06,+899.9999762E-03
+205.0000E-06,+915.6249762E-03
+205.2000E-06,+931.2499762E-03
+205.4000E-06,+946.8749762E-03
+205.6000E-06,+946.8749762E-03
+205.8000E-06,+962.4999762E-03
+206.0000E-06,+978.1249762E-03
+206.2000E-06,+1.0093749762E+00
+206.4000E-06,+1.0249999762E+00
